userId,itemId,rating,timestamp
1,1920,5,1447113600
1,564,5,1447200000
1,1749,5,1447286400
1,716,4,1447459200
1,7166,5,1448496000
1,4344,5,1448841600
1,2857,5,1449187200
1,7164,5,1449360000
1,214,5,1449532800
1,207,5,1449619200
1,3101,4,1449619200
1,3113,5,1449792000
1,3971,4,1449878400
1,3845,5,1450224000
1,2118,5,1450310400
1,3540,4,1450310400
1,156,5,1450569600
1,401,4,1450828800
1,3088,5,1450828800
1,6960,4,1450828800
1,386,5,1451433600
1,1297,5,1451606400
1,5210,3,1451606400
1,290,3,1451952000
1,448,3,1452038400
1,5629,5,1452038400
1,2642,4,1452124800
1,2983,5,1453161600
1,1488,5,1453248000
1,903,4,1453680000
1,2767,5,1453852800
1,468,4,1453852800
1,2332,5,1453939200
1,4093,5,1454284800
1,6464,3,1454544000
1,2641,4,1454803200
1,2453,5,1454976000
1,2331,5,1455321600
1,43,2,1455580800
1,2727,4,1455753600
1,1779,5,1455753600
1,624,5,1455926400
1,1856,5,1456012800
1,910,5,1456012800
1,1089,5,1456185600
1,198,5,1456272000
1,72,5,1456358400
1,1841,5,1456617600
1,1584,4,1456704000
1,115,5,1456790400
1,218,4,1456790400
1,91,5,1456876800
1,297,5,1456876800
1,3148,5,1457049600
1,1792,5,1457568000
1,3107,5,1457568000
1,24,4,1458432000
1,172,5,1458950400
1,4115,5,1458950400
1,1851,5,1459036800
1,3154,3,1459123200
1,3082,5,1459382400
1,2022,3,1459987200
1,1240,5,1459987200
1,2306,4,1460592000
1,1810,4,1460937600
1,2822,5,1461369600
1,49,3,1461456000
1,951,4,1461542400
1,1200,5,1461542400
1,1955,3,1461715200
1,3789,5,1461801600
1,1421,5,1461801600
1,3254,4,1462147200
1,6701,5,1462233600
1,36,3,1462320000
1,298,2,1462665600
1,877,5,1462838400
1,1604,4,1462924800
1,1914,5,1463011200
1,711,5,1463270400
1,2267,4,1463443200
1,5380,4,1463616000
1,924,4,1463875200
1,473,5,1465084800
1,1177,5,1465171200
1,1952,3,1465776000
1,867,4,1465948800
1,916,4,1466035200
1,872,4,1466121600
1,41,4,1466380800
1,2690,5,1466467200
1,2028,5,1466553600
1,2580,4,1466899200
1,326,5,1466985600
1,190,1,1467158400
1,2386,4,1467331200
1,2933,5,1467331200
1,533,5,1467417600
1,1842,5,1467590400
1,42,5,1467676800
1,463,3,1467763200
1,294,4,1468108800
1,847,2,1468195200
1,2693,5,1468454400
1,1733,5,1468627200
1,506,5,1468713600
1,22,5,1468886400
1,2704,5,1468886400
1,2689,5,1469145600
1,520,5,1469404800
1,552,5,1469491200
1,777,4,1470096000
1,1438,2,1470268800
1,729,4,1470268800
1,1938,5,1470355200
1,103,5,1470614400
1,383,4,1470787200
1,3899,5,1470787200
1,2096,4,1470873600
1,447,5,1471132800
1,895,5,1471478400
1,2734,5,1472083200
1,176,2,1473033600
1,2082,5,1473033600
1,1694,3,1473120000
1,1017,4,1473120000
1,1977,4,1474243200
1,967,5,1475020800
1,1285,5,1475107200
1,1401,4,1475452800
1,1411,4,1475884800
1,1449,5,1476662400
1,2369,5,1476835200
1,1309,5,1476835200
1,822,4,1476921600
1,2180,5,1477612800
1,2186,5,1478649600
1,1824,5,1478649600
1,723,5,1479168000
1,5223,5,1479340800
1,612,5,1479340800
1,2517,5,1479600000
1,556,4,1480377600
1,2151,4,1480464000
1,5112,5,1480723200
1,5011,5,1480896000
1,3614,5,1481068800
1,1109,5,1481155200
1,2230,5,1481241600
1,4775,4,1481587200
1,2358,5,1482105600
1,1514,5,1482537600
1,1267,4,1482710400
1,879,4,1482710400
2,600,5,1457222400
2,832,5,1457222400
2,421,5,1457222400
2,218,5,1457222400
2,5881,5,1457222400
2,6108,2,1458432000
2,91,5,1460851200
2,154,5,1460851200
2,310,5,1460851200
2,696,5,1460851200
2,50,5,1460851200
2,86,5,1460851200
2,8,1,1460851200
2,1085,5,1460851200
2,422,5,1460851200
2,456,4,1460851200
2,57,5,1460851200
2,368,3,1460851200
2,20,4,1460851200
2,288,3,1460851200
2,901,5,1460851200
2,4961,5,1460851200
2,34,5,1461801600
2,67,5,1461801600
2,215,5,1468108800
2,2691,2,1469232000
2,2102,5,1473984000
2,3515,3,1473984000
2,658,5,1474243200
2,743,5,1474243200
2,88,5,1474243200
2,45,5,1474243200
2,307,5,1474243200
2,244,5,1474243200
2,267,5,1474243200
2,66,5,1474243200
2,115,5,1474243200
2,55,5,1474243200
2,245,5,1474243200
2,193,5,1474243200
2,725,5,1474243200
2,1170,5,1474243200
2,41,5,1474243200
2,426,5,1474243200
2,161,5,1474243200
2,243,5,1474243200
2,89,5,1474243200
2,22,5,1474243200
2,235,5,1474243200
2,297,5,1474243200
2,434,5,1474243200
2,1059,5,1474243200
2,728,5,1474243200
2,79,5,1474243200
2,1144,5,1474243200
2,75,5,1474243200
2,216,4,1474243200
2,316,4,1474243200
2,51,5,1474243200
2,3032,5,1474243200
2,2973,5,1474243200
2,239,5,1474243200
2,910,5,1474243200
2,1569,5,1474243200
2,1248,3,1474243200
2,2056,5,1474243200
2,973,5,1474243200
2,449,5,1474243200
2,5038,5,1474243200
2,1107,3,1474243200
2,3543,5,1474243200
2,5194,5,1474243200
2,3001,5,1474243200
2,2458,5,1474243200
2,3169,5,1474243200
2,0,5,1474329600
2,642,4,1474329600
2,1285,5,1474848000
2,741,4,1474848000
2,1865,5,1475020800
2,989,5,1475020800
2,2888,5,1477440000
2,317,5,1477440000
2,619,4,1478736000
2,960,3,1479168000
2,723,4,1479168000
2,612,5,1479168000
2,641,5,1479513600
2,6297,5,1479600000
2,2096,3,1480032000
2,128,5,1482883200
2,294,4,1482883200
2,3687,5,1482883200
2,1514,5,1482969600
2,2784,4,1483056000
2,1884,2,1483142400
2,1166,5,1483142400
2,2036,5,1483833600
2,1196,5,1483833600
2,2547,4,1483833600
2,2742,5,1484092800
2,323,4,1484179200
2,1291,5,1485907200
2,3755,5,1485907200
2,3157,1,1494806400
2,3909,1,1500768000
2,315,4,1501113600
2,2027,3,1501286400
2,1803,5,1503705600
2,162,5,1505952000
2,3332,5,1505952000
2,2129,4,1506816000
2,789,5,1507939200
2,105,5,1510185600
2,681,5,1510185600
2,2780,4,1510185600
2,342,5,1510185600
2,99,5,1510185600
2,238,4,1510185600
2,3692,3,1510185600
2,1343,5,1510185600
2,1183,4,1510185600
2,2511,5,1510185600
2,1454,3,1510185600
3,648,4,1404518400
3,115,3,1404518400
3,580,4,1405296000
3,904,5,1407110400
3,2158,2,1410739200
3,1746,4,1411084800
3,1352,5,1416787200
3,550,4,1420934400
3,376,5,1422144000
3,347,3,1422230400
3,2229,4,1422748800
3,760,4,1423785600
3,515,5,1423872000
3,408,5,1424217600
3,937,5,1425168000
3,181,5,1425427200
3,853,4,1425859200
3,336,5,1428624000
3,57,5,1428796800
3,588,4,1429833600
3,2253,5,1432339200
3,7241,5,1432684800
3,1015,4,1433030400
3,1030,4,1433030400
3,1231,5,1434844800
3,7266,3,1434844800
3,247,3,1435190400
3,1817,5,1435363200
3,988,4,1435363200
3,3501,4,1435449600
3,754,5,1436140800
3,1102,3,1436140800
3,100,4,1436486400
3,1236,5,1437350400
3,6381,3,1437436800
3,3457,1,1437782400
3,78,4,1438214400
3,4780,4,1438214400
3,1161,2,1438473600
3,165,4,1438819200
3,1124,5,1438819200
3,2401,3,1438905600
3,131,4,1439164800
3,946,5,1439424000
3,661,5,1439510400
3,490,4,1439596800
3,2968,4,1439596800
3,6717,4,1439942400
3,1369,5,1440288000
3,881,4,1440547200
3,1077,5,1440720000
3,993,5,1440720000
3,745,4,1442102400
3,2074,4,1443052800
3,903,3,1443139200
3,3354,5,1443484800
3,933,2,1443657600
3,912,5,1444176000
3,146,3,1444694400
3,1822,5,1445040000
3,1307,3,1446336000
3,2685,4,1446940800
3,18,2,1447977600
3,300,3,1449964800
3,540,3,1450051200
3,3018,5,1450051200
3,4861,3,1450137600
3,302,4,1451952000
3,3358,5,1451952000
3,207,4,1452297600
3,54,5,1452556800
3,3706,2,1453075200
3,1673,3,1453420800
3,199,1,1453507200
3,1278,5,1454630400
3,549,4,1454630400
3,1187,5,1455753600
3,82,5,1457740800
3,296,4,1462147200
3,841,3,1462492800
3,2017,5,1463011200
3,1751,4,1463529600
3,2787,5,1463529600
3,726,5,1463529600
3,284,4,1464048000
3,576,5,1466467200
3,194,4,1467158400
3,509,4,1467504000
3,3491,3,1467504000
3,334,4,1467504000
3,809,4,1469664000
3,416,4,1471564800
3,176,3,1471564800
3,3,4,1471651200
3,359,5,1471737600
3,871,4,1471824000
3,6748,5,1474934400
3,701,4,1476057600
3,1,4,1476403200
3,1447,5,1477872000
3,135,4,1478044800
3,154,4,1478304000
3,274,2,1478304000
3,227,5,1478304000
3,222,3,1479081600
3,835,4,1480896000
3,1371,4,1481500800
3,58,5,1481587200
3,849,3,1483401600
3,150,3,1483574400
3,281,3,1483574400
3,107,5,1483747200
3,1195,4,1483833600
3,1310,5,1483920000
3,215,4,1483920000
3,6749,4,1483920000
3,1112,3,1485820800
3,761,5,1485820800
3,889,5,1485907200
3,4359,4,1486252800
3,44,5,1486512000
3,1032,4,1486598400
3,51,5,1486857600
3,141,4,1486944000
4,15,5,1464825600
4,677,5,1464825600
4,198,3,1464825600
4,27,5,1464825600
4,341,5,1464825600
4,6,4,1464825600
4,95,5,1464825600
4,340,5,1464825600
4,269,5,1464825600
4,41,4,1464825600
4,669,3,1464825600
4,113,5,1464825600
4,118,5,1464825600
4,99,5,1464825600
4,562,5,1464825600
4,329,5,1464825600
4,446,5,1464825600
4,146,5,1464825600
4,57,5,1464825600
4,464,5,1464825600
4,297,5,1464825600
4,2443,5,1464825600
4,54,5,1464825600
4,251,5,1464825600
4,75,5,1464825600
4,3023,2,1464825600
4,1389,5,1464825600
4,867,4,1464825600
4,939,5,1464825600
4,395,5,1464825600
4,625,5,1464825600
4,1235,5,1464825600
4,1402,5,1464825600
4,461,5,1464825600
4,109,5,1464825600
4,169,5,1464825600
4,1162,5,1464825600
4,215,5,1464825600
4,2065,5,1464825600
4,2265,5,1464825600
4,3207,5,1464825600
4,1589,5,1464825600
4,2029,5,1464825600
4,162,5,1464825600
4,2220,5,1464825600
4,1339,5,1464825600
4,2496,5,1464825600
4,1372,5,1464825600
4,1232,5,1464825600
4,1494,5,1464825600
4,197,5,1464825600
4,3889,5,1464825600
4,6111,5,1464825600
4,8,5,1465171200
4,1942,5,1465171200
4,877,5,1466380800
4,36,5,1466380800
4,173,5,1466380800
4,688,5,1466380800
4,1770,5,1466380800
4,171,5,1469318400
4,1737,5,1469318400
4,1888,5,1469318400
4,241,5,1469318400
4,334,5,1469318400
4,176,5,1469318400
4,384,5,1469318400
4,982,5,1469318400
4,1112,5,1469318400
4,662,5,1469318400
4,902,5,1469318400
4,1074,5,1469318400
4,1782,5,1469318400
4,1322,5,1469318400
4,296,4,1470355200
4,85,5,1470355200
4,410,5,1470355200
4,520,5,1483833600
4,656,5,1483833600
4,1871,2,1483833600
4,39,5,1483833600
4,808,5,1483833600
4,496,5,1483833600
4,858,5,1483833600
4,5311,5,1483833600
4,502,5,1483833600
4,3957,5,1483833600
4,1069,5,1485043200
4,342,5,1485043200
4,1076,1,1485043200
4,105,5,1485388800
4,16,5,1485388800
4,594,5,1485388800
4,21,5,1485388800
4,849,5,1485388800
4,245,5,1489017600
4,1481,2,1489017600
4,437,5,1489017600
4,3081,5,1489017600
4,1297,4,1489017600
4,1365,5,1489017600
4,1828,5,1489017600
4,1309,5,1489017600
4,3584,3,1489017600
4,323,5,1494028800
4,1761,5,1497225600
4,181,5,1497225600
4,126,5,1497225600
4,1014,5,1497225600
4,357,5,1497225600
4,4359,5,1497225600
4,963,5,1497225600
4,5598,5,1497225600
4,3590,5,1497225600
4,3339,5,1497225600
4,390,4,1498521600
4,272,5,1498521600
4,1307,5,1498521600
4,380,5,1498521600
4,3831,5,1498521600
4,3521,5,1498521600
4,2814,4,1498521600
4,627,5,1498521600
4,4542,1,1498521600
4,29,1,1500249600
5,2705,4,1406851200
5,45,4,1406851200
5,797,4,1406851200
5,261,4,1406851200
5,465,4,1406851200
5,189,4,1411257600
5,472,5,1411257600
5,483,5,1411257600
5,86,4,1411257600
5,4661,4,1412726400
5,88,4,1414540800
5,250,5,1423612800
5,516,5,1423612800
5,97,4,1423612800
5,2183,4,1423612800
5,223,3,1423612800
5,110,4,1423612800
5,55,4,1423612800
5,1069,5,1423612800
5,1481,2,1423612800
5,2154,5,1423612800
5,2974,4,1423612800
5,0,5,1425859200
5,40,5,1428883200
5,96,4,1428883200
5,537,5,1428883200
5,4,5,1428883200
5,80,5,1428883200
5,1051,5,1428883200
5,4396,4,1428883200
5,4117,5,1428883200
5,709,5,1428883200
5,1,4,1428883200
5,210,4,1428883200
5,336,4,1428883200
5,647,4,1428883200
5,137,5,1428883200
5,11,4,1440201600
5,93,4,1440201600
5,2604,4,1440201600
5,441,4,1440201600
5,280,5,1440201600
5,397,5,1440201600
5,117,3,1440201600
5,193,5,1440201600
5,219,5,1440201600
5,488,5,1440201600
5,503,5,1440201600
5,929,5,1440201600
5,1524,5,1440201600
5,17,5,1442966400
5,23,5,1442966400
5,91,5,1442966400
5,63,5,1442966400
5,128,3,1442966400
5,409,5,1442966400
5,681,5,1442966400
5,9,4,1442966400
5,1274,5,1442966400
5,535,5,1442966400
5,1071,5,1442966400
5,116,5,1442966400
5,1073,5,1442966400
5,10,5,1442966400
5,1054,5,1442966400
5,609,5,1442966400
5,1263,4,1442966400
5,2250,5,1442966400
5,1161,3,1442966400
5,113,5,1442966400
5,920,5,1442966400
5,166,5,1442966400
5,504,5,1442966400
5,868,3,1442966400
5,577,5,1442966400
5,1915,5,1442966400
5,31,5,1442966400
5,3753,5,1442966400
5,41,3,1447200000
5,1345,5,1447200000
5,419,3,1447200000
5,1219,3,1447200000
5,20,4,1447200000
5,1154,4,1447200000
5,804,4,1447200000
5,85,4,1447200000
5,274,4,1447200000
5,512,5,1447200000
5,707,3,1447200000
5,730,3,1447200000
5,320,4,1447200000
5,2558,4,1447200000
5,4676,4,1447459200
5,81,4,1454803200
5,60,4,1454803200
5,3060,5,1454803200
5,6,5,1454803200
5,376,5,1454803200
5,440,5,1454803200
5,1522,2,1454803200
5,1680,4,1454803200
5,2114,5,1454803200
5,3530,1,1454803200
5,107,4,1454803200
5,272,2,1454803200
5,1146,5,1454803200
5,673,5,1454803200
5,2935,5,1454803200
5,2683,5,1454803200
5,1576,5,1454803200
5,177,5,1454803200
5,349,1,1454803200
5,926,5,1454803200
5,1034,5,1454803200
5,371,5,1454803200
5,1778,5,1454803200
5,2824,5,1454803200
6,5187,5,1458604800
6,5743,5,1458604800
6,3785,5,1458604800
6,4822,5,1459728000
6,6056,5,1464048000
6,1947,5,1465776000
6,11,5,1468713600
6,91,5,1468713600
6,249,5,1468713600
6,88,5,1468713600
6,675,5,1468713600
6,128,5,1468713600
6,248,5,1468713600
6,246,5,1468713600
6,129,5,1468713600
6,101,5,1468713600
6,283,5,1468713600
6,64,5,1468713600
6,405,5,1468713600
6,454,5,1468713600
6,245,5,1468713600
6,147,5,1468713600
6,520,5,1468713600
6,95,5,1468713600
6,2087,5,1468713600
6,427,5,1468713600
6,942,5,1468713600
6,271,5,1468713600
6,740,5,1468713600
6,229,5,1468713600
6,161,5,1468713600
6,108,5,1468713600
6,757,5,1468713600
6,429,5,1468713600
6,303,5,1468713600
6,43,5,1468713600
6,2198,5,1468713600
6,621,5,1468713600
6,745,5,1468713600
6,100,5,1468713600
6,253,5,1468713600
6,68,5,1468713600
6,231,5,1468713600
6,57,5,1468713600
6,20,5,1468713600
6,1147,5,1468713600
6,1368,5,1468713600
6,816,5,1468713600
6,728,5,1468713600
6,2741,5,1468713600
6,79,5,1468713600
6,1015,5,1468713600
6,1648,5,1468713600
6,1654,5,1468713600
6,5428,5,1468713600
6,2129,5,1468713600
6,1257,5,1468713600
6,2927,5,1468713600
6,219,5,1468713600
6,306,5,1468713600
6,272,5,1468713600
6,448,5,1468713600
6,304,5,1468713600
6,802,5,1468713600
6,460,5,1468713600
6,38,5,1468713600
6,305,5,1468713600
6,346,5,1468713600
6,911,5,1468713600
6,692,5,1468713600
6,230,5,1468713600
6,226,5,1468713600
6,1256,5,1468713600
6,287,5,1468713600
6,209,5,1468713600
6,1122,5,1468713600
6,320,5,1468713600
6,732,5,1468713600
6,478,5,1468713600
6,1843,5,1468713600
6,172,5,1468713600
6,232,5,1468713600
6,528,5,1468713600
6,169,5,1468713600
6,2537,5,1468713600
6,564,5,1468713600
6,218,5,1468713600
6,468,5,1468713600
6,777,5,1468713600
6,295,5,1468713600
6,262,5,1468713600
6,69,5,1468713600
6,2095,5,1468713600
6,1836,5,1468713600
6,1218,5,1468713600
6,927,5,1468713600
6,1774,5,1468713600
6,678,5,1468713600
6,90,5,1468713600
6,992,5,1468713600
6,1682,5,1468713600
6,690,5,1468713600
6,1016,5,1468713600
6,858,5,1468713600
6,238,5,1468713600
6,806,5,1468713600
6,358,5,1468713600
6,220,5,1468713600
6,561,5,1468713600
6,1248,5,1468713600
6,1241,5,1468713600
6,545,5,1468713600
6,364,5,1468713600
6,1658,5,1468713600
7,127,5,1437436800
7,105,5,1437436800
7,362,5,1437436800
7,289,5,1437436800
7,28,5,1437436800
7,2467,5,1437436800
7,25,4,1437436800
7,646,5,1437436800
7,336,5,1437436800
7,1261,5,1437436800
7,330,5,1437436800
7,2695,5,1437436800
7,1456,5,1437436800
7,55,5,1437782400
7,1952,5,1445212800
7,375,3,1446940800
7,483,5,1446940800
7,86,5,1446940800
7,183,1,1446940800
7,320,5,1446940800
7,4903,4,1446940800
7,1097,3,1457136000
7,3439,5,1459728000
7,50,5,1460851200
7,563,5,1460851200
7,831,5,1460851200
7,834,5,1460851200
7,573,3,1460851200
7,464,5,1460851200
7,143,5,1460851200
7,90,4,1460851200
7,3293,5,1460851200
7,670,5,1461024000
7,4289,5,1461715200
7,2387,5,1461888000
7,120,5,1462147200
7,58,5,1462147200
7,69,2,1462492800
7,301,5,1469318400
7,232,1,1469318400
7,1127,5,1469318400
7,838,5,1469318400
7,649,5,1469318400
7,1720,3,1469318400
7,261,5,1469404800
7,4290,5,1469664000
7,768,4,1472860800
7,458,5,1474761600
7,91,4,1474761600
7,48,5,1474761600
7,369,5,1474761600
7,527,5,1474761600
7,857,5,1474761600
7,1108,5,1475193600
7,3703,2,1475452800
7,403,1,1476576000
7,1597,5,1476576000
7,592,5,1481241600
7,848,5,1481241600
7,2232,5,1481500800
7,32,5,1481500800
7,449,5,1481500800
7,2345,5,1486512000
7,784,5,1486512000
7,878,5,1486512000
7,6114,5,1486512000
7,5285,5,1488067200
7,5769,5,1488067200
7,1872,5,1491004800
7,2110,5,1491004800
7,83,5,1494028800
7,2948,5,1494028800
7,186,5,1496793600
7,39,5,1496793600
7,162,5,1496793600
7,1277,5,1496793600
7,5431,5,1496793600
7,45,4,1498003200
7,346,5,1498003200
7,626,5,1498003200
7,3088,5,1498003200
7,156,4,1498003200
7,1109,3,1500508800
7,5111,5,1500508800
7,317,5,1500508800
7,134,5,1503619200
7,2147,5,1503619200
7,43,5,1505520000
7,5339,5,1505520000
7,1418,5,1506038400
7,604,5,1506038400
7,789,4,1507939200
7,2012,3,1508630400
7,2512,3,1508630400
7,38,2,1509235200
7,1011,5,1509235200
7,2742,5,1509235200
7,1458,5,1509235200
7,1426,5,1509235200
7,1616,2,1509753600
7,1895,5,1509753600
7,215,5,1510012800
7,4013,5,1517356800
7,1707,2,1518134400
7,15,5,1518220800
7,390,5,1518220800
7,341,5,1518220800
7,166,5,1518220800
7,1253,2,1518220800
7,1207,5,1518220800
7,392,2,1519171200
7,405,5,1519171200
8,1073,2,1422835200
8,932,5,1422835200
8,110,5,1424131200
8,55,5,1424131200
8,616,5,1424649600
8,267,5,1425859200
8,44,5,1425945600
8,260,5,1426809600
8,269,3,1426809600
8,2949,3,1426809600
8,3022,5,1426809600
8,127,5,1428364800
8,347,5,1428364800
8,80,5,1428364800
8,150,5,1428364800
8,22,5,1428364800
8,522,5,1428537600
8,117,4,1428537600
8,92,5,1429056000
8,233,5,1429056000
8,2826,4,1431216000
8,18,3,1431993600
8,125,5,1433116800
8,1215,5,1433116800
8,1703,5,1433116800
8,2757,5,1433116800
8,243,5,1433980800
8,1009,5,1433980800
8,1004,5,1434672000
8,417,5,1434672000
8,499,5,1434672000
8,40,5,1435190400
8,453,5,1435190400
8,1441,5,1435276800
8,541,5,1435968000
8,203,5,1435968000
8,225,5,1435968000
8,626,5,1435968000
8,72,5,1436054400
8,7071,5,1436140800
8,13,5,1438560000
8,1329,5,1438560000
8,350,5,1438560000
8,2698,5,1438560000
8,2727,5,1438560000
8,4071,5,1438646400
8,602,5,1438646400
8,537,5,1439337600
8,409,4,1439942400
8,112,5,1440633600
8,311,5,1441065600
8,84,4,1441756800
8,296,3,1441756800
8,903,5,1441756800
8,625,4,1441756800
8,3046,3,1441756800
8,650,5,1441843200
8,105,5,1442361600
8,1012,5,1442361600
8,2729,3,1442361600
8,186,5,1442361600
8,6342,4,1442361600
8,34,5,1442534400
8,2480,5,1442534400
8,53,5,1444608000
8,1995,4,1446249600
8,4817,4,1446249600
8,344,5,1446940800
8,3095,5,1451952000
8,43,5,1452816000
8,368,4,1452816000
8,719,5,1452816000
8,2621,5,1457308800
8,568,4,1457308800
8,651,4,1457308800
8,3700,4,1457308800
8,7104,3,1457308800
8,2558,4,1457308800
8,123,5,1458864000
8,0,4,1459209600
8,277,5,1459209600
8,1105,5,1459209600
8,165,5,1459209600
8,252,5,1459209600
8,1751,5,1459209600
8,1356,4,1459209600
8,317,4,1459209600
8,3287,5,1459209600
8,4874,3,1459209600
8,5688,3,1459209600
8,271,4,1459814400
8,24,5,1459814400
8,129,5,1460246400
8,160,5,1461888000
8,64,4,1461888000
8,498,5,1461888000
8,31,5,1461888000
8,341,5,1462147200
8,384,5,1462147200
8,20,5,1463184000
8,385,4,1463184000
8,3564,5,1463702400
8,284,3,1463702400
8,521,5,1463788800
8,351,5,1463788800
8,1034,4,1463788800
8,372,5,1463788800
9,4440,3,1436313600
9,1028,5,1436313600
9,3920,5,1436313600
9,1131,3,1436918400
9,767,5,1436918400
9,1724,3,1436918400
9,7146,5,1436918400
9,1455,5,1437696000
9,2450,4,1437696000
9,25,5,1437696000
9,13,5,1439164800
9,23,5,1439769600
9,204,5,1439769600
9,203,4,1439769600
9,5,5,1441411200
9,41,5,1444953600
9,2526,4,1444953600
9,1593,5,1444953600
9,91,5,1446768000
9,193,5,1446768000
9,165,5,1446768000
9,319,5,1446768000
9,2291,5,1446768000
9,111,5,1447027200
9,4281,4,1448323200
9,4495,4,1448323200
9,916,5,1448323200
9,516,5,1453766400
9,138,5,1453766400
9,669,4,1453766400
9,3413,5,1453766400
9,353,5,1453766400
9,1862,3,1455753600
9,2062,5,1457568000
9,6073,5,1457913600
9,3323,4,1459641600
9,1335,4,1459641600
9,4353,5,1459641600
9,1123,4,1459641600
9,327,5,1459728000
9,163,5,1459728000
9,115,4,1459728000
9,481,4,1459728000
9,610,5,1459728000
9,265,5,1459728000
9,350,5,1459728000
9,766,5,1459728000
9,1196,5,1459728000
9,372,5,1459728000
9,1883,4,1459728000
9,1353,5,1460246400
9,1710,5,1460246400
9,3476,5,1461024000
9,4257,5,1461024000
